200
42;12;1;2
18;17;1;2
29;40;1;2
17;50;1;2
43;26;1;2
31;7;1;2
18;38;1;2
50;18;1;2
24;20;1;2
47;43;1;2
23;42;1;2
44;23;1;2
9;2;1;2
19;28;1;2
28;43;1;2
14;7;1;2
48;42;1;2
34;45;1;2
31;14;1;2
24;2;1;2
17;44;1;2
28;40;1;2
24;4;1;2
35;4;1;2
28;37;1;2
30;15;1;2
26;5;1;2
25;3;1;2
43;23;1;2
45;17;1;2
47;23;1;2
12;37;1;2
14;38;1;2
8;42;1;2
3;18;1;2
14;41;1;2
10;7;1;2
27;35;1;2
26;41;1;2
44;23;1;2
7;28;1;2
48;43;1;2
12;35;1;2
40;21;1;2
7;50;1;2
17;39;1;2
6;42;1;2
7;39;1;2
17;37;1;2
23;3;1;2
32;34;1;2
11;24;1;2
45;49;1;2
2;34;1;2
17;38;1;2
39;31;1;2
16;2;1;2
24;49;1;2
24;17;1;2
11;28;1;2
47;23;1;2
33;4;1;2
22;46;1;2
12;12;1;2
42;30;1;2
25;13;1;2
15;41;1;2
38;26;1;2
50;8;1;2
25;48;1;2
32;3;1;2
15;36;1;2
19;16;1;2
47;50;1;2
42;10;1;2
46;2;1;2
40;10;1;2
21;15;1;2
15;40;1;2
19;33;1;2
14;46;1;2
30;5;1;2
20;8;1;2
3;46;1;2
26;25;1;2
2;6;1;2
12;14;1;2
32;1;1;2
21;2;1;2
37;24;1;2
41;27;1;2
31;33;1;2
31;40;1;2
29;23;1;2
30;8;1;2
20;6;1;2
34;49;1;2
48;37;1;2
7;9;1;2
44;32;1;2
35;44;1;2
2;24;1;2
40;19;1;2
14;7;1;2
17;6;1;2
16;13;1;2
17;32;1;2
24;39;1;2
10;40;1;2
35;19;1;2
3;25;1;2
7;34;1;2
8;20;1;2
23;49;1;2
9;34;1;2
29;22;1;2
43;27;1;2
11;43;1;2
5;50;1;2
35;40;1;2
24;49;1;2
18;20;1;2
41;45;1;2
25;16;1;2
21;26;1;2
34;41;1;2
30;3;1;2
4;26;1;2
33;1;1;2
1;39;1;2
2;29;1;2
11;3;1;2
7;11;1;2
30;29;1;2
38;30;1;2
20;2;1;2
3;19;1;2
29;5;1;2
8;1;1;2
38;22;1;2
19;50;1;2
48;23;1;2
24;38;1;2
18;22;1;2
14;44;1;2
22;17;1;2
15;5;1;2
10;4;1;2
10;45;1;2
44;17;1;2
44;46;1;2
23;23;1;2
19;40;1;2
16;15;1;2
2;26;1;2
14;10;1;2
46;17;1;2
5;11;1;2
30;13;1;2
3;24;1;2
46;44;1;2
29;25;1;2
22;17;1;2
10;50;1;2
39;7;1;2
19;28;1;2
35;12;1;2
33;8;1;2
49;25;1;2
8;47;1;2
50;48;1;2
19;43;1;2
21;35;1;2
27;41;1;2
27;48;1;2
44;11;1;2
32;31;1;2
27;44;1;2
21;50;1;2
10;11;1;2
25;3;1;2
19;34;1;2
12;4;1;2
3;25;1;2
21;3;1;2
25;3;1;2
34;46;1;2
19;12;1;2
49;16;1;2
24;49;1;2
8;1;1;2
15;23;1;2
15;21;1;2
8;21;1;2
46;27;1;2
24;1;1;2
36;15;1;2
43;50;1;2
18;7;1;2
19;22;1;2
0;2;46;137
1;1;32;252
2;2;12;382
3;2;15;518
4;2;23;637
5;2;23;784
6;1;21;877
7;2;42;966
8;1;24;1074
9;2;5;1241
10;2;29;1361
11;1;29;1508
12;2;27;1657
13;2;40;1821
14;1;57;1979
15;2;38;2167
16;2;16;2321
17;1;39;2494
18;1;4;2674
19;2;29;2825
20;2;53;2991
21;1;7;3128
22;1;46;3287
23;1;46;3393
24;1;27;3553
25;1;18;3695
26;1;52;3830
27;1;4;3947
28;1;15;4014
